"","Korea","Italy","X"
"X5.5.20",10806,213013,9896
"X5.6.20",10810,214457,10262
"X5.7.20",10822,215858,10621
"X5.8.20",10840,217185,11030
"X5.9.20",10874,218268,11402
"X5.10.20",10909,219070,11694
"X5.11.20",10936,219814,11920
"X5.12.20",10962,221216,12131
"X5.13.20",10991,222104,12449
"X5.14.20",11018,223096,12869
"X5.15.20",11037,223885,13344
"X5.16.20",11050,224760,13878
"X5.17.20",11065,225435,14257
"X5.18.20",11078,225886,14442
"X5.19.20",11110,226699,14692
"X5.20.20",11122,227364,15269
"X5.21.20",11142,228006,15792
"X5.22.20",11165,228658,16340
"X5.23.20",11190,229327,16843
"X5.24.20",11206,229858,17253
"X5.25.20",11225,230158,17571
"X5.26.20",11265,230555,17867
"X5.27.20",11344,231139,18513
"X5.28.20",11402,231732,19077
"X5.29.20",11441,232248,19843
"X5.30.20",11468,232664,20382
"X5.31.20",11503,232997,20564
"X6.1.20",11541,233197,20736
"X6.2.20",11590,233515,21155
"X6.3.20",11629,233836,21661
"X6.4.20",11668,234013,22193
"X6.5.20",11719,234531,22599
"X6.6.20",11776,234801,22937
"X6.7.20",11814,234998,23212
"X6.8.20",11852,235278,23434
"X6.9.20",11902,235561,23734
"X6.10.20",11947,235763,24070
"X6.11.20",12003,236142,24441
"X6.12.20",12051,236305,24795
"X6.13.20",12085,236651,25089
"X6.14.20",12121,236989,25340
"X6.15.20",12155,237290,25546
"X6.16.20",12198,237500,25844
"X6.17.20",12257,237828,26129
"X6.18.20",12306,238159,26590
"X6.19.20",12373,238011,26913
"X6.20.20",12421,238275,27326
"X6.21.20",12438,238499,27615
"X6.22.20",12484,238720,27878
"X6.23.20",12535,238833,28175
"X6.24.20",12563,239410,28641
"X6.25.20",12602,239706,29105
"X6.26.20",12653,239961,29668
"X6.27.20",12715,240136,30227
"X6.28.20",12757,240310,30707
"X6.29.20",12800,240436,31033
"X6.30.20",12850,240578,31662
"X7.1.20",12904,240760,32225
"X7.2.20",12967,240961,32809
"X7.3.20",13030,241184,33431
"X7.4.20",13091,241419,34207
"X7.5.20",13137,241611,34740
"X7.6.20",13181,241819,35230
"X7.7.20",13244,241956,35765
"X7.8.20",13293,242149,36410
"X7.9.20",13338,242363,37210
"X7.10.20",13373,242639,38099
"X7.11.20",13417,242827,39080
"X7.12.20",13479,243061,39877
"X7.13.20",13512,243230,40382
"X7.14.20",13551,243344,41349
"X7.15.20",13612,243506,42197
"X7.16.20",13672,243736,43139
"X7.17.20",13711,243967,44068
